Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Duration_min,Situation,Targets,Shots_Fired
20231010NCTEF,10,10,2023,10-10-23,Terry Sanford High School,0,0,0,0,Fall,Fayetteville,NC,High,Field (General),Outside on School Property,No,1,Hostage/Standoff,Random Shooting,99
20231010SCDAD,10,10,2023,10-10-23,Darlington-Lee Adult Education Campus,1,0,1,0,Fall,Darlington,SC,High,Parking Lot,Outside on School Property,Yes,1,,Victims Targeted,
20231008ILTHD,10,8,2023,08-10-23,Thornridge High School,0,0,0,0,Fall,Dolton,IL,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,10
20231006LATHT,10,6,2023,06-10-23,Thibodaux High Stadium,0,0,0,0,Fall,Thibodaux,LA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,5
20231006MIOAO,10,6,2023,06-10-23,Oak Park High School,0,2,2,0,Fall,Oak Park,MI,High,Parking Lot,Outside on School Property,No,1,,,99
20231004PAMIE,10,4,2023,04-10-23,Middle Smithfield Elementary School,0,0,0,0,Fall,East Stroudsburg,PA,Elementary,Parking Lot,Outside on School Property,Yes,1,Accidental,Neither,1
20231004COROD,10,4,2023,04-10-23,Rocky Mountain Prep Southwest,0,1,1,0,Fall,Denver,CO,Elementary,Front of School,Off School Property,Yes,1,Escalation of Dispute,Both,99
20231004WAGAS,10,4,2023,04-10-23,Garfield High School,0,0,0,0,Fall,Seattle,WA,High,Football Field/Track,Outside on School Property,Yes,1,,,99
20231004GASAS,10,4,2023,04-10-23,Savannah High School,0,1,1,0,Fall,Savannah,GA,High,Field (General),Off School Property,Yes,1,Drive-by Shooting,Victims Targeted,99
20231002CAALL,10,2,2023,02-10-23,Albert Einstein High School,0,1,1,0,Fall,Los Angles,CA,High,Front of School,Outside on School Property,Yes,1,Racial,Victims Targeted,99
20231002AZALP,10,2,2023,02-10-23,Alhambra High School,0,0,0,0,Fall,Phoenix,AZ,High,Football Field/Track,Outside on School Property,No,1,Drive-by Shooting,,99
20230930GAGRG,9,30,2023,30-09-23,Griffin High School,1,0,1,0,Fall,Griffin,GA,High,Parking Lot,Off School Property,No,1,,Victims Targeted,99
20230929AKWAW,9,29,2023,29-09-23,Wasilla School Bus,0,0,0,0,Fall,Wasilla,AK,,School Bus,School Bus,Yes,1,Accidental,Neither,1
20230929NCDUG,9,29,2023,29-09-23,Dudley High School,1,1,2,0,Fall,Greensboro,NC,High,Parking Lot,Outside on School Property,No,1,Drive-by Shooting,Both,
20230928MDEDE,9,29,2023,29-09-23,Edgewood High School,0,0,0,0,Fall,Edgewood,MD,High,Front of School,Outside on School Property,No,1,,,99
20230928GAROC,9,28,2023,28-09-23,Rothschild Leadership Academy,0,1,1,0,Fall,Columbus,GA,06-dic,Inside School Building,Inside School Building,Yes,1,Accidental,Neither,1
20230925DCSTW,9,25,2023,25-09-23,Stanton Elementary School,0,0,0,0,Fall,Washington,DC,Elementary,Classroom,Outside on School Property,Yes,1,Drive-by Shooting,Both,99
20230925MDDUB,9,25,2023,25-09-23,Dunbar High School,0,1,1,0,Fall,Baltimore,MD,High,Beside Building,Outside on School Property,Yes,1,Accidental,Neither,1
20230925MDGIB,9,25,2023,25-09-23,Gilmor Elementary School,1,0,1,0,Fall,Baltimore,MD,Elementary,Front of School,Outside on School Property,No,1,,Victims Targeted,99
20230923OHMAC,9,23,2023,23-09-23,Mary Church Terrell School,0,0,0,0,Fall,Cleveland,OH,K-8,Parking Lot,Outside on School Property,Yes,1,Illegal Activity,Victims Targeted,0
20230922IAOTO,9,22,2023,22-09-23,Ottumwa High School,0,0,0,0,Fall,Ottumwa,IA,High,Parking Lot,Outside on School Property,No,1,,,99
20230922KYMAL,9,22,2023,22-09-23,Male High School,0,0,0,0,Fall,Louisville,KY,High,Parking Lot,Outside on School Property,No,1,,Neither,99
20230922TNWEM,9,22,2023,22-09-23,Westwood Elementary School,0,1,1,0,Fall,Manchester,TN,Elementary,Playground,Outside on School Property,No,1,,Victims Targeted,99
20230922TNSWS,9,22,2023,22-09-23,Sweetwater High School,0,0,0,0,Fall,Sweetwater,TN,High,Football Field/Track,Outside on School Property,No,1,,,2
20230922WIMIM,9,22,2023,22-09-23,Milwaukee Lutheran High School,0,0,0,0,Fall,Milwaukee,WI,High,Football Field/Track,Outside on School Property,No,1,,Both,13
20230920ILVOC,9,20,2023,20-09-23,Volta Elementary School,0,1,1,0,Fall,Chicago,IL,Elementary,Beside Building,Outside on School Property,No,1,,,1
20230919TXKEB,9,19,2023,19-09-23,Kendall Elementary School,0,1,1,0,Fall,Boerne,TX,Elementary,Playground,Outside on School Property,Yes,1,,Victims Targeted,1
20230919FLWOP,9,19,2023,19-09-23,Workman Middle School,0,1,1,0,Fall,Pensacola,FL,Middle,Front of School,Outside on School Property,No,1,Drive-by Shooting,,99
20230919DCROW,9,19,2023,19-09-23,Rocketship Rise Academy,0,0,0,0,Fall,Washington,DC,Elementary,Outside on School Property,Outside on School Property,No,1,,,99
20230918MDDUB,9,18,2023,18-09-23,Dunbar High School,0,0,0,0,Fall,Baltimore,MD,High,Beside Building,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,99
20230916OHEAC,9,16,2023,16-09-23,East Tech High School,0,1,1,0,Fall,Cleveland,OH,High,Parking Lot,Outside on School Property,No,1,,,
20230915MDJAB,9,15,2023,15-09-23,James McHenry Elementary School,0,2,2,0,Fall,Baltimore,MD,Elementary,Playground,Outside on School Property,No,1,,,99
20230915ILHIC,9,15,2023,15-09-23,Hillcrest High School,1,0,1,0,Fall,Country Club Hills,IL,High,Football Field/Track,Outside on School Property,No,1,,,99
20230915KSWYK,9,15,2023,15-09-23,Wyandotte High School,0,0,0,0,Fall,Kansas City,KS,High,Football Field/Track,Outside on School Property,No,1,,,99
20230914ILBOU,9,14,2023,14-09-23,Booker T. Washington School,0,0,0,0,Fall,Urbana,IL,K-12,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,99
20230913GALAA,9,13,2023,13-09-23,Lake Park Elementary School,0,1,1,0,Fall,Albany,GA,Elementary,Parking Lot,Outside on School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,99
20230913DCLIW,9,13,2023,13-09-23,Lincoln Middle School,0,1,1,0,Fall,Washington,DC,Middle,Parking Lot,Outside on School Property,No,1,,Victims Targeted,
20230912WAEIY,9,12,2023,12-09-23,Eisenhower High School,0,1,1,0,Fall,Yakima,WA,High,Parking Lot,Outside on School Property,Yes,1,Drive-by Shooting,Victims Targeted,99
20230912LASTG,9,12,2023,12-09-23,St. Helena College & Career Academy,1,2,3,0,Fall,Helena,LA,High,Parking Lot,Outside on School Property,Yes,1,Bullying,Victims Targeted,99
20230911MDDUL,9,11,2023,11-09-23,DuVal High School,1,0,1,0,Fall,Lanham,MD,High,Football Field/Track,Off School Property,Yes,1,Escalation of Dispute,Both,99
20230911ARPRN,9,11,2023,11-09-23,Premier High School,0,0,0,0,Fall,North Little Rock,AR,High,Bathroom,Inside School Building,Yes,1,,,1
20230909NYPRU,9,9,2023,09-09-23,Proctor High School,0,1,1,0,Fall,Utica,NY,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Both,99
20230908NCLUL,9,8,2023,08-09-23,Lumberton High School,0,0,0,0,Fall,Lumberton,NC,High,Parking Lot,Outside on School Property,No,1,Drive-by Shooting,Both,99
20230906FLANT,9,6,2023,06-09-23,Andrew Jackson Middle School,0,0,0,0,Fall,Titusville,FL,Middle,School Bus,School Bus,Yes,1,Escalation of Dispute,Both,99
20230905CASKO,9,5,2023,05-09-23,Skyline High School,0,0,0,0,Fall,Oakland,CA,High,Outside on School Property,Outside on School Property,Yes,1,,,99
20230901TNMEM,9,2,2023,01-09-23,Melrose High School,0,0,0,0,Fall,Memphis,TN,High,Beside Building,Outside on School Property,Yes,1,Drive-by Shooting,Neither,99
20230901MDDUB,9,1,2023,01-09-23,Dunbar High School,0,1,1,0,Fall,Baltimore,MD,High,Parking Lot,Outside on School Property,No,1,,,99
20230901ILMOC,9,1,2023,01-09-23,Mount Carmel High School,0,2,2,0,Fall,Chicago,IL,High,Football Field/Track,Outside on School Property,No,1,,Both,99
20230901LAPOP,9,1,2023,01-09-23,Port Allen High School,1,1,2,0,Fall,Port Allen,LA,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,99
20230831KSWEW,8,31,2023,31-08-23,Wellington High School,0,0,0,0,Summer,Wellington,KS,High,Field (General),Outside on School Property,No,1,Drive-by Shooting,Random Shooting,99
20230831MSBRB,8,31,2023,31-08-23,Brookhaven School Bus,0,0,0,0,Summer,Brookhaven,MS,Middle,School Bus,School Bus,Yes,1,Escalation of Dispute,Victims Targeted,1
20230831WANOD,8,31,2023,31-08-23,North Hill Elementary School,0,0,0,0,Summer,Des Moines,WA,Elementary,Field (General),Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20230829NVCLL,8,29,2023,29-08-23,Clark High School,0,0,0,0,Summer,Las Vegas,NV,High,Front of School,Outside on School Property,Yes,1,Drive-by Shooting,,99
20230826CAFAF,8,26,2023,26-08-23,Fairfield High School,0,0,0,0,Summer,Fairfield,CA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Neither,10
20230825MSOBG,8,25,2023,25-08-23,O’Bannon High School,0,0,0,0,Summer,Greenville,MS,High,Parking Lot,Outside on School Property,No,1,,Random Shooting,30
20230825CADRL,8,25,2023,25-08-23,Dr. Maya Angelous Community High School,0,1,1,0,Summer,Los Angles,CA,High,Football Field/Track,Outside on School Property,No,1,,Random Shooting,99
20230825OKBOT,8,25,2023,25-08-23,Booker T. Washington High,0,0,0,0,Summer,Tulsa,OK,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Neither,0
20230825SCGEG,8,25,2023,25-08-23,Georgetown High School,0,0,0,0,Summer,Georgetown,SC,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,99
20230825OKCHC,8,25,2023,25-08-23,Choctaw High School,1,3,4,0,Summer,Choctaw,OK,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,99
20230824NMRAT,8,24,2023,24-08-23,Ranchos Elementary School,1,0,1,0,Summer,Ranchos De Taos,NM,Elementary,Beside Building,Outside on School Property,No,1,,Victims Targeted,99
20230824VAWAP,8,24,2023,24-08-23,Walnut Hill Elementary School,1,0,1,0,Summer,Petersburg,VA,Elementary,Front of School,Outside on School Property,No,1,,Victims Targeted,99
20230824VAKEV,8,24,2023,24-08-23,Kempsville High School,0,2,2,0,Summer,Virginia Beach,VA,High,Off School Property,Off School Property,No,1,,Neither,5
20230824AZPHP,8,24,2023,24-08-23,Phoenix School Bus,0,1,1,0,Summer,Phoenix,AZ,Elementary,School Bus,School Bus,Yes,1,,Victims Targeted,1
20230823MDTOT,8,23,2023,23-08-23,Towson High School,0,1,1,0,Summer,Towson,MD,High,Parking Lot,Outside on School Property,No,1,Accidental,Victims Targeted,99
20230822OKSTS,8,22,2023,22-08-23,Stillwater High School,0,0,0,0,Summer,Stillwater,OK,High,Football Field/Track,Outside on School Property,No,1,Intentional Property Damage,Neither,1
20230822TNSTC,8,22,2023,22-08-23,Stone Elementary School,0,0,0,0,Summer,Crossville,TN,Elementary,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,1
20230822TXJES,8,22,2023,22-08-23,Jefferson Elementary School,0,0,0,0,Summer,Seguin,TX,Elementary,School Bus,School Bus,Yes,1,Accidental,Neither,1
20230818GANOK,8,18,2023,18-08-23,North Cobb High School,0,1,1,0,Summer,Kennesaw,GA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20230818CAETR,8,18,2023,18-08-23,Etiwanda High School,0,1,1,0,Summer,Rancho Cucamonga,CA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20230818GAJOJ,8,18,2023,18-08-23,Jonesboro High School,0,1,1,0,Summer,Jonesboro,GA,High,Parking Lot,Outside on School Property,No,1,Illegal Activity,Victims Targeted,1
20230818MSPAP,8,18,2023,18-08-23,Pascagoula High School,0,1,1,0,Summer,Pascagoula,MS,High,Parking Lot,Outside on School Property,No,1,,Victims Targeted,8
20230818FLFIJ,8,18,2023,18-08-23,First Coast High School,0,0,0,0,Summer,Jacksonville,FL,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,20
20230816GAJOA,8,16,2023,16-08-23,T. W. Josey High School,0,1,1,0,Summer,Augusta,GA,High,Cafeteria,Inside School Building,Yes,1,Escalation of Dispute,Victims Targeted,2
20230813NEWON,8,13,2023,13-08-23,Woodland Park Elementary,0,0,0,0,Summer,Norfolk,NE,Elementary,Outside on School Property,Outside on School Property,No,1,Intentional Property Damage,Neither,99
20230812MSSTS,8,12,2023,12-08-23,Starkville High School,0,0,0,0,Summer,Starkville,TN,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20230810TNCOM,8,10,2023,10-08-23,Cordova High School,0,0,0,0,Summer,Memphis,TN,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Neither,2
20230808ILBOC,8,8,2023,08-08-23,Booker T. Washington STEM Academy,0,0,0,0,Summer,Champaign,IL,Elementary,Office,Outside on School Property,Yes,1,Intentional Property Damage,Neither,1
20230807WAHIS,8,7,2023,07-08-23,Highland Park Elementary School,0,0,0,0,Summer,Seattle,WA,Elementary,Playground,Outside on School Property,No,1,Intentional Property Damage,Neither,99
20230731TNMAM,7,31,2023,31-07-23,Margolin Hebrew Academy,0,0,0,0,Summer,Memphis,TN,K-12,Front of School,Outside on School Property,Yes,1,Psychosis,Random Shooting,99
20230726DCMAW,7,26,2023,26-07-23,Marie Reed Elementary School,1,0,1,0,Summer,Washington,DC,Elementary,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,1
20230725TNFRM,7,25,2023,25-07-23,Freedom Prep Academy Westwood,0,1,1,0,Summer,Memphis,TN,High,Front of School,Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,99
20230725NCJUC,7,25,2023,25-07-23,Julius Chambers High School,0,1,1,0,Summer,Charlotte,NC,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,1
20230724PAJOH,7,24,2023,24-07-23,John Harris High School,1,0,1,0,Summer,Harrisburg,PA,High,Front of School,Outside on School Property,No,1,,Victims Targeted,99
20230718NYFRB,7,18,2023,18-07-23,Franklin Delano Roosevelt High School,1,0,1,0,Summer,Brooklyn,NY,High,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Both,7
20230716GALOH,7,16,2023,16-07-23,Lovejoy High School,1,0,1,0,Summer,Hampton,GA,High,Parking Lot,Outside on School Property,No,1,Domestic w/ Targeted Victim,Victims Targeted,99
20230714TXJAS,7,14,2023,14-07-23,Japhet Elementary School,0,0,0,0,Summer,San Antonio,TX,Elementary,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20230714NYKIT,7,14,2023,14-07-23,KIPP Troy Prep Elementary School,0,1,1,0,Summer,Troy,NY,Elementary,Front of School,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,
20230708ALWOB,7,8,2023,08-07-23,Woodlawn High School,1,1,2,1,Summer,Bermingham,AL,High,Parking Lot,Outside on School Property,No,1,Domestic w/ Targeted Victim,Victims Targeted,99
20230707MDPIP,7,7,2023,07-07-23,Pikesville High School,1,0,1,0,Summer,Pikesville,MD,High,Parking Lot,Outside on School Property,No,1,,Victims Targeted,
20230706OHHUC,7,6,2023,06-07-23,Hughes High School,0,1,1,0,Summer,Cincinnati,OH,High,Front of School,Outside on School Property,No,1,,,
20230702MNUNF,7,2,2023,02-07-23,Jefferson Elementary School,0,0,0,0,Summer,Faribault,MN,Unknown,Basketball Court,Outside on School Property,No,1,Escalation of Dispute,,99
20230623NMKEA,6,23,2023,23-06-23,Kennedy Middle School,0,1,1,0,Summer,Albuquerque,NM,Middle,Front of School,Outside on School Property,Yes,1,Illegal Activity,Victims Targeted,1
20230622ARSOS,6,22,2023,22-06-23,Southwest Middle School,0,0,0,0,Summer,Searcy,AR,Middle,Outside on School Property,Outside on School Property,Yes,1,,,1
20230613PAJUP,6,13,2023,13-06-23,Julia De Burgos Elementary School,0,1,1,0,Summer,Philadelphia,PA,Elementary,Front of School,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,4
20230612NJRIM,6,12,2023,12-06-23,Rieck Avenue Elementary School,1,0,1,0,Summer,Millville,NJ,Elementary,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20230612GAKEC,6,12,2023,12-06-23,Kendrick High School,0,1,1,0,Summer,Columbus,GA,High,Beside Building,Outside on School Property,No,1,,,1
20230609DCTUW,6,9,2023,09-06-23,Turner Elementary School,0,1,1,0,Summer,Washington,DC,Elementary,Front of School,Outside on School Property,Yes,1,Drive-by Shooting,Victims Targeted,99
20230607WIMIM,6,7,2023,07-06-23,Milwaukee School Bus,0,0,0,0,Summer,Milwaukee,WI,Elementary,School Bus,School Bus,Yes,1,,,99
20230607VADRA,6,7,2023,07-06-23,Drew Elementary School,0,0,0,0,Summer,Arlington,VA,Elementary,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,1
20230606VAHUR,6,6,2023,06-06-23,Huguenot High School,2,5,7,0,Summer,Richmond,VA,High,Off School Property,Off School Property,No,1,Escalation of Dispute,Both,99
20230605MIMIW,6,5,2023,05-06-23,Michigan Collegiate High School,0,0,0,0,Summer,Warren,MI,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Neither,6
20230605MARID,6,5,2023,05-06-23,Richard Murphy School,0,0,0,0,Summer,Dorchester,MA,K-8,Playground,Outside on School Property,Yes,1,Drive-by Shooting,Random Shooting,99
20230602MDSAE,6,2,2023,02-06-23,Sandalwood Elementary School,0,2,2,0,Summer,Essex,MD,Elementary,Front of School,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20230602MAWOW,6,2,2023,02-06-23,Worcester Technical High School,0,1,1,0,Summer,Worcester,MA,High,Outside on School Property,Outside on School Property,No,1,,Victims Targeted,99
20230601TXCAF,6,1,2023,01-06-23,Carroll Peak Elementary School,0,1,1,0,Summer,Fort Worth,TX,Elementary,Outside on School Property,Outside on School Property,No,1,Escalation of Dispute,Both,99
20230531CABAB,5,31,2023,31-05-23,Banning High School,1,0,1,0,Spring,Banning,CA,High,Front of School,Outside on School Property,No,1,Drive-by Shooting,,99
20230528GABEA,5,28,2023,28-05-23,Benjamin E. Mays High School,1,1,2,0,Spring,Atlanta,GA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Both,99
20230526NYMOM,5,26,2023,26-05-23,Monhagen Middle School,0,0,0,0,Spring,Middletown,NY,Middle,Outside on School Property,Outside on School Property,No,1,,,99
20230526MIHAH,5,26,2023,26-05-23,Harper Woods Middle School,0,0,0,0,Spring,Harper Woods,MI,Middle,Front of School,Outside on School Property,No,1,Drive-by Shooting,Both,99
20230525PASAB,5,25,2023,25-05-23,Salem Elementary School,0,0,0,0,Spring,Berwick,PA,Elementary,Football Field/Track,Outside on School Property,No,1,Intentional Property Damage,Neither,4
20230525OHBEC,5,25,2023,25-05-23,Berwick Alternative Elementary School,0,1,1,0,Spring,Columbus,OH,Elementary,Basketball Court,Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,99
20230525MNWAM,5,25,2023,25-05-23,Washburn High School,0,0,0,0,Spring,Minneapolis,MN,High,Beside Building,Outside on School Property,No,1,Escalation of Dispute,Random Shooting,3
20230525CABEM,5,25,2023,25-05-23,Berenda Elementary School,0,0,0,0,Spring,Madera Acres,CA,Elementary,Front of School,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,99
20230524PAOLP,5,24,2023,24-05-23,Oliver Citywide Academy,1,0,1,0,Spring,Pittsburgh,PA,K-12,Front of School,Outside on School Property,Yes,1,,Victims Targeted,11
20230524NCNOD,5,24,2023,24-05-23,Northern High School,0,0,0,0,Spring,Durham,NC,High,Off School Property,Off School Property,Yes,1,,,0
20230524NCJHG,5,24,2023,24-05-23,J.H. Rose High School,0,1,1,0,Spring,Greenville,NC,High,Football Field/Track,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,9
