Incident_ID;Month;Day;Year;Date;School;Victims_Killed;Victims_Wounded;Number_Victims;Shooter_Killed;Quarter;City;State;School_Level;Location;Location_Type;During_Classes;Duration_min;Situation;Targets;Shots_Fired
20220202KYLOR;2;2;2022;02-02-2022;Logan County Community Technology Center;0;0;0;0;Winter;Russellville;KY;High;Front of School;Outside on School Property;No;1;Intentional Property Damage;Random Shooting;99
20220201WIRUM;2;1;2022;01-02-2022;Rufus King High School;0;5;5;0;Winter;Milwaukee;WI;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Both;99
20220201PAACS;2;1;2022;01-02-2022;Academy Park High School;0;0;0;0;Winter;Sharon Hill;PA;High;Parking Lot;Outside on School Property;Yes;1;;;99
20220201MNSOR;2;1;2022;01-02-2022;South Education Center;1;2;3;0;Winter;Richfield;MN;K-12;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Both;99
20220201ILALC;2;1;2022;01-02-2022;Alessandro Volta Elementary School;0;1;1;0;Winter;Chicago;IL;Elementary;Front of School;Outside on School Property;Yes;1;;Both;99
20220129WIBEB;1;29;2022;29-01-2022;Beloit Memorial High School;1;0;1;0;Winter;Beloit;WI;High;Parking Lot;Outside on School Property;No;1;;Victims Targeted;
20220128LACAM;1;28;2022;28-01-2022;Carroll High School;0;0;0;0;Winter;Monroe;LA;High;Parking Lot;Outside on School Property;No;1;Illegal Activity;Random Shooting;2
20220127TXMOH;1;27;2022;27-01-2022;Montgomery Elementary School;0;1;1;0;Winter;Houston;TX;Elementary;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;99
20220126PABAP;1;26;2022;26-01-2022;Bartram High School;1;0;1;0;Winter;Philadelphia;PA;High;Front of School;Off School Property;Yes;1;;Victims Targeted;
20220124NVSUL;1;24;2022;24-01-2022;Sunrise Mountain High School;0;1;1;0;Winter;Las Vegas;NV;High;Parking Lot;Outside on School Property;Yes;1;;Victims Targeted;
20220124IDDAD;1;24;2022;24-01-2022;Dalton Elementary School;0;0;0;0;Winter;Dalton Gardens;ID;Elementary;Off School Property;Off School Property;Yes;1;Hostage/Standoff;Random Shooting;0
20220121MDMAR;1;21;2022;21-01-2022;Magruder High School;0;1;1;0;Fall;Rockville;MD;High;Bathroom;Inside School Building;Yes;1;Escalation of Dispute;Victims Targeted;1
20220121GAMCA;1;21;2022;21-01-2022;McNair High School;0;0;0;0;Fall;Atlanta;GA;High;Parking Lot;Outside on School Property;Yes;1;Drive-by Shooting;;99
20220119VAMAP;1;19;2022;19-01-2022;Manor High School;1;0;1;0;Winter;Portsmouth;VA;High;Parking Lot;Outside on School Property;Yes;1;;Victims Targeted;
20220119PAPIP;1;19;2022;19-01-2022;Pittsburgh Oliver Citywide Academy;1;0;1;0;Winter;Pittsburgh;PA;K-12;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;
20220119FLSES;1;19;2022;19-01-2022;Seminole High School;0;1;1;0;Winter;Sanford;FL;High;Bathroom;Inside School Building;Yes;1;Domestic w/ Targeted Victim;Victims Targeted;3
20220119DCANW;1;19;2022;19-01-2022;Anacostia High School;0;0;0;0;Winter;Washington;DC;High;Front of School;Outside on School Property;No;1;;Victims Targeted;
20220117TXPYH;1;17;2022;17-01-2022;Pyburn Elementary School;2;0;2;0;Winter;Houston;TX;Elementary;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;
20220114MDGAG;1;14;2022;14-01-2022;Gaithersburg High School;0;0;0;0;Winter;Gaithersburg;MD;High;Parking Lot;Outside on School Property;Yes;1;Illegal Activity;;0
20220111NMVAA;1;11;2022;11-01-2022;Valley High School;0;0;0;0;Fall;Albuquerque;NM;High;Parking Lot;Outside on School Property;No;1;;;15
20220106CAFLS;1;6;2022;06-01-2022;Florin High School;0;2;2;0;Winter;Sacramento;CA;High;Field (General);Outside on School Property;No;1;Escalation of Dispute;Both;
20220104ILAUR;1;4;2022;04-01-2022;Auburn High School;0;2;2;0;Winter;Rockford;IL;High;Parking Lot;Outside on School Property;Yes;1;;Victims Targeted;5
20220103WACHP;1;3;2022;03-01-2022;Childpeace Montessori School;0;0;0;0;Winter;Portland;OR;K-8;Front of School;Off School Property;Yes;1;Drive-by Shooting;Random Shooting;2
20220103OHCOC;1;3;2022;03-01-2022;Columbus School Bus;0;0;0;0;Winter;Columbus;OH;;School Bus;School Bus;Yes;1;;;
20211229NCCAS;12;29;2021;29-12-2021;Catawba College (high school tournament);0;2;2;0;Winter;Salisbury;NC;High;Gym;Inside School Building;No;1;Escalation of Dispute;Victims Targeted;
20211217TXWOD;12;17;2021;17-12-2021;Woodrow Wilson Junior High;0;0;0;0;Fall;Dayton;TX;High;School Bus;School Bus;Yes;1;Drive-by Shooting;Neither;0
20211216SCEAC;12;16;2021;16-12-2021;Eau Claire High School;0;0;0;0;Winter;Columbia;SC;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;
20211216NYPSB;12;16;2021;16-12-2021;P.S. 026 Jesse Owens;0;0;0;0;Winter;Brooklyn;NY;Elementary;Front of School;Outside on School Property;Yes;1;;;
20211214WISOM;12;14;2021;14-12-2021;South Division High School;0;0;0;0;Winter;Milwaukee;WI;High;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Neither;5
20211214VAMEN;12;14;2021;14-12-2021;Menchville High School;1;0;1;0;Winter;Newport News;VA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20211213NCWEC;12;13;2021;13-12-2021;West Charlotte High School;0;0;0;0;Winter;Charlotte;NC;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;1
20211213FLEAO;12;13;2021;13-12-2021;East River High School;0;0;0;0;Winter;Orlando;FL;High;Parking Lot;Outside on School Property;Yes;1;;;1
20211212NYSCR;12;12;2021;12-12-2021;School No. 17;1;0;1;0;Winter;Rochester;NY;K-8;Playground;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20211211GAJOG;12;11;2021;11-12-2021;Jones County High School;0;0;0;0;Winter;Gray;GA;High;Gym;Inside School Building;No;1;Escalation of Dispute;Victims Targeted;1
20211211FLEDL;12;11;2021;11-12-2021;Edward A. Upthegrove Elementary School;0;1;1;0;Winter;LaBelle;FL;Elementary;Gym;Inside School Building;No;1;;Victims Targeted;
20211210OHCAC;12;10;2021;10-12-2021;Canal Winchester High School;0;0;0;0;Winter;Canal Winchester;OH;High;Field (General);Outside on School Property;No;1;Illegal Activity;Random Shooting;
20211210NCJEC;12;9;2021;09-12-2021;Jesse C. Carson High;0;0;0;0;Winter;China Grove;NC;High;Parking Lot;Outside on School Property;Yes;1;Accidental;Neither;
20211209NYGRN;12;9;2021;09-12-2021;Greater Oaks Charter School;0;0;0;0;Winter;New York;NY;Elementary;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;
20211208MOEWK;12;8;2021;08-12-2021;Ewing Marion Kauffman School;0;2;2;0;Winter;Kansas City;MO;High;Parking Lot;Outside on School Property;No;1;;;
20211208KYSTL;12;8;2021;08-12-2021;St. Matthews Elementary School;0;0;0;0;Winter;Louisville;KY;Elementary;Parking Lot;Outside on School Property;No;1;;Victims Targeted;
20211207ILHAC;12;7;2021;07-12-2021;Haines Elementary School;1;0;1;0;Winter;Chicago;IL;Elementary;Front of School;Off School Property;Yes;1;Illegal Activity;Victims Targeted;12
20211206NYSUS;12;6;2021;06-12-2021;Susan E. Wagner High School;0;1;1;0;Winter;Staten Island;NY;High;Front of School;Outside on School Property;Yes;1;;Victims Targeted;0
20211206CAWIW;12;6;2021;06-12-2021;Wilmington Park Elementary School;1;2;3;0;Winter;Wilmington;CA;Elementary;Playground;Outside on School Property;Yes;1;;Both;
20211203ARBLB;12;3;2021;03-12-2021;Blytheville High School;0;0;0;0;Winter;Blytheville;AR;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20211202WAGAS;12;3;2021;03-12-2021;Garfield High School;0;0;0;0;Winter;Seattle;WA;High;Parking Lot;Outside on School Property;No;1;;Both;30
20211202PAWIP;12;2;2021;02-12-2021;William Dick School;1;0;1;0;Winter;Philadelphia;PA;K-8;Parking Lot;Outside on School Property;Yes;1;;Victims Targeted;8
20211201TXSAP;12;1;2021;01-12-2021;Sam Rayburn High School;0;0;0;0;Winter;Pasadena;TX;High;Football Field/Track;Outside on School Property;Yes;1;Illegal Activity;Victims Targeted;1
20211130TNHUH;11;30;2021;30-11-2021;Humboldt High School;1;2;3;0;Fall;Humboldt;TN;High;Gym;Inside School Building;No;1;Escalation of Dispute;Both;
20211130OHWHW;11;30;2021;30-11-2021;Whitehall Yearling High School;0;0;0;0;Fall;Whitehall;OH;High;Parking Lot;Outside on School Property;No;1;Accidental;Neither;1
20211130MIOXO;11;30;2021;30-11-2021;Oxford High School;4;7;11;0;Fall;Oxford;MI;High;Inside School Building;Inside School Building;Yes;10;Indiscriminate Shooting;Both;20
20211130CALOL;11;30;2021;30-11-2021;Los Angeles School Bus;0;0;0;0;Fall;Los Angeles;CA;;School Bus;School Bus;No;1;Intentional Property Damage;Neither;
20211129ILWER;11;29;2021;29-11-2021;West Middle School;0;0;0;0;Fall;Rockford;IL;Middle;Beside Building;Outside on School Property;No;1;;;
20211129AZCHP;11;29;2021;29-11-2021;Cesar Chavez High School;0;1;1;0;Fall;Phoenix;AZ;High;Bathroom;Inside School Building;Yes;1;Escalation of Dispute;Victims Targeted;
20211126CAWES;11;26;2021;26-11-2021;Westmount High School;0;2;2;0;Fall;San Jose;CA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20211125SCCEP;11;24;2021;25-11-2021;Central High School;0;0;0;0;Fall;Pageland;SC;High;Outside on School Property;Outside on School Property;No;1;;;
20211124ILTHH;11;24;2021;24-11-2021;Thornton Township High School;0;0;0;0;Fall;Harvey;IL;High;Front of School;Outside on School Property;Yes;1;;;
20211123OHCLC;11;23;2021;23-11-2021;Cleveland School Bus;0;0;0;0;Fall;Cleveland;OH;;School Bus;School Bus;Yes;1;Illegal Activity;Neither;
20211119COHIA;11;19;2021;19-11-2021;Hinkley High School;0;3;3;0;Fall;Aurora;CO;High;Parking Lot;Outside on School Property;;1;Escalation of Dispute;Victims Targeted;
20211119MDGIB;11;18;2021;18-11-2021;Gilmor Elementary School;1;0;1;0;Fall;Baltimore;MD;Elementary;Front of School;Outside on School Property;No;1;;Victims Targeted;
20211117CAORA;11;17;2021;17-11-2021;Orangeview Junior High School;0;1;0;0;Fall;Anaheim;CA;Middle;Inside School Building;Inside School Building;No;1;Suicide/Attempted;Victims Targeted;1
20211116LAABA;11;16;2021;16-11-2021;Abbeville School Bus;1;0;1;0;Fall;Abbeville;LA;;School Bus;School Bus;Yes;1;;Victims Targeted;
20211116NYPSB;11;16;2021;16-11-2021;P.S. 44;0;0;0;0;Fall;Bronx;NY;Elementary;Front of School;Outside on School Property;Yes;1;;Victims Targeted;
20211116FLJAJ;11;16;2021;16-11-2021;Jacksonville School Bus;0;0;0;0;Fall;Jacksonville;FL;;School Bus;School Bus;Yes;1;;Both;
20211115NYPOP;11;15;2021;15-11-2021;Poughkeepsie High School;0;0;0;0;Fall;Poughkeepsie;NY;High;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;6
20211110NCMOM;11;10;2021;10-11-2021;Mooresville High School;0;0;0;1;Fall;Mooresville;NC;High;Bathroom;Inside School Building;Yes;1;Suicide/Attempted;Victims Targeted;1
20211110NYITI;11;10;2021;10-11-2021;Ithaca High School;0;0;0;0;Fall;Ithaca;NY;High;School Bus;School Bus;No;1;;;
20211109NMMEL;11;9;2021;09-11-2021;Mesilla Valley Leadership Academy;0;0;0;1;Fall;Las Cruces;NM;;Beside Building;Outside on School Property;Yes;210;Hostage/Standoff;Neither;1
20211108NYTHB;11;8;2021;08-11-2021;Theodore Roosevelt High School;0;1;1;0;Fall;Bronx;NY;High;Front of School;Outside on School Property;Yes;1;Drive-by Shooting;Victims Targeted;
20211106FLOVO;11;6;2021;06-11-2021;Oviedo High School;0;0;0;0;Fall;Oviedo;FL;High;Gym;Inside School Building;No;1;Escalation of Dispute;Neither;0
20211102NMHIH;11;2;2021;02-11-2021;Highland Middle School;0;3;3;0;Fall;Hobbs;NM;Middle;Parking Lot;Outside on School Property;Yes;1;Indiscriminate Shooting;Random Shooting;
20211030PASTM;10;30;2021;30-10-2021;Sto Rox High School;0;1;1;0;Fall;McKees Rock;PA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;12
20211027SCCAS;10;27;2021;27-10-2021;Calhoun County High School;0;0;0;0;Fall;St. Matthews;SC;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20211026MSCAN;10;26;2021;26-10-2021;Cathedral School;0;0;0;0;Fall;Natchez;MS;K-12;Classroom;Outside on School Property;Yes;1;Accidental;Neither;1
20211026ILWIC;10;26;2021;26-10-2021;Jose de Diego Community Academy;0;0;0;0;;Chicago;IL;K-12;Front of School;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;2
20211022PAPHP;10;22;2021;22-10-2021;Philadelphia Learning Academy South;0;0;0;0;Fall;Philadelphia;PA;High;Gym;Inside School Building;Yes;1;Accidental;Neither;1
20211021NYPSB;10;21;2021;21-10-2021;P. S. 65 Mother Hale Academy;0;1;1;0;Fall;Bronx;NY;Elementary;Beside Building;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;1
20211021GABES;10;21;2021;21-10-2021;Bethesda Academy;0;0;0;0;Fall;Savannah;GA;06-dic;Parking Lot;Outside on School Property;No;1;Indiscriminate Shooting;Random Shooting;
20211018PALIP;10;18;2021;18-10-2021;Lincoln High School;0;2;2;0;Fall;Philadelphia;PA;High;Field (General);Outside on School Property;Yes;1;Escalation of Dispute;Both;15
20211017ARROR;10;17;2021;17-10-2021;Rogers High School;0;0;0;0;;Rogers;AR;High;Football Field/Track;Outside on School Property;No;1;Intentional Property Damage;Neither;16
20211015CAKEF;10;15;2021;15-10-2021;Kepler Community School;0;1;1;0;Fall;Fresno;CA;Elementary;Playground;Outside on School Property;Yes;1;Hostage/Standoff;Neither;0
20211015ALWIM;10;15;2021;15-10-2021;Williamson High School;0;4;4;0;;Mobile;AL;06-dic;Football Field/Track;Outside on School Property;No;1;;Both;
20211014MEREP;10;14;2021;14-10-2021;Reiche Community School;1;0;1;0;Fall;Portland;ME;Elementary;Playground;Outside on School Property;No;1;;Victims Targeted;
20211013PACHD;10;13;2021;13-10-2021;Charles Kelly Elementary;0;0;0;0;Fall;Drexel Hill;PA;Elementary;School Bus;School Bus;Yes;10;Indiscriminate Shooting;Both;
20211013ILMCC;10;13;2021;13-10-2021;McDade Classical Elementary School;0;0;0;0;Fall;Chicago;IL;Elementary;Front of School;Outside on School Property;Yes;1;Drive-by Shooting;Random Shooting;28
20211012OKUNT;10;12;2021;12-10-2021;Union High School;0;0;0;0;Fall;Tulsa;OK;High;Front of School;Outside on School Property;Yes;1;Drive-by Shooting;Random Shooting;
20211012MIELK;10;12;2021;12-10-2021;El Sol Academy;0;2;2;0;Fall;Kalamazoo;MI;Elementary;Parking Lot;Outside on School Property;No;1;;Victims Targeted;
20211012ILWEC;10;12;2021;12-10-2021;Wendell Phillips Academy High School;0;2;2;0;Fall;Chicago;IL;High;Entryway;Outside on School Property;Yes;1;Murder/Assassination;Both;8
20211012ARLIL;10;12;2021;12-10-2021;Little Rock Central High School;0;0;0;0;Fall;Little Rock;AR;High;Front of School;Outside on School Property;Yes;1;Drive-by Shooting;Random Shooting;
20211011ORROP;10;11;2021;11-10-2021;Rosemary Anderson High School;0;1;1;0;Fall;Portland;OR;High;Off School Property;Off School Property;Yes;1;;;
20211008OKCOC;10;8;2021;08-10-2021;Comanche Middle School;0;0;0;0;Fall;Comanche;OK;Middle;Cafeteria;Outside on School Property;No;1;;Random Shooting;
20211007TXEAW;10;7;2021;07-10-2021;East Chambers High School;0;1;1;0;Fall;Winnie;TX;High;Football Field/Track;Outside on School Property;No;1;Accidental;Random Shooting;
20211007PAANP;10;7;2021;07-10-2021;Antonia Pantoja Charter School;0;0;0;0;Fall;Philadelphia;PA;K-8;Cafeteria;Both Inside/Outside;No;1;Intentional Property Damage;Neither;
20211007NCEAD;10;7;2021;07-10-2021;Eastway Elementary School;0;0;0;1;Fall;Durham;NC;Elementary;Parking Lot;Outside on School Property;No;1;Suicide/Attempted;Victims Targeted;1
20211007DCWAW;10;7;2021;07-10-2021;Walkins Elementary School;1;0;1;0;Fall;Washington;DC;Elementary;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;12
20211006TXTIA;10;6;2021;06-10-2021;Timberview High School;0;3;3;0;Fall;Arlington;TX;High;Classroom;Inside School Building;Yes;1;Escalation of Dispute;Both;6
20211005NDHEH;10;5;2021;05-10-2021;Hettinger Public School;0;0;0;0;Fall;Hettinger;ND;K-12;Classroom;Inside School Building;Yes;1;Suicide/Attempted;Victims Targeted;1
20211005NCGAC;10;5;2021;05-10-2021;Garinger High School;0;0;0;0;Fall;Charlotte;NC;High;Front of School;Outside on School Property;Yes;1;Drive-by Shooting;Victims Targeted;
20211004PASCP;10;4;2021;04-10-2021;School of the Future;0;2;2;0;Fall;Philadelphia;PA;High;Outside on School Property;Outside on School Property;No;1;;Both;100
20211004OHWOT;10;4;2021;04-10-2021;Woodward High School;0;1;1;0;Fall;Toledo;OH;High;Off School Property;Off School Property;No;1;;;
20211004NMSAS;10;4;2021;04-10-2021;Santa Fe Indian School;0;0;0;0;Winter;Santa Fe;NM;06-dic;Outside on School Property;Outside on School Property;Yes;;Illegal Activity;Random Shooting;
20211004ILLAC;10;4;2021;04-10-2021;Lakeview High School;0;0;0;0;Fall;Chicago;IL;High;Parking Lot;Outside on School Property;;1;;;12
20211001TXYEH;10;1;2021;01-10-2021;YES Prep;0;1;1;0;Fall;Houston;TX;High;Entryway;Inside School Building;Yes;;Psychosis;Both;4
20211001NJCHC;10;1;2021;01-10-2021;Cherry Hill West High School;0;0;0;0;Fall;Cherry Hill;NJ;High;Football Field/Track;Off School Property;No;1;Indiscriminate Shooting;Random Shooting;8
20211001NCSEF;10;1;2021;01-10-2021;Seventy-First High School;0;2;2;0;Fall;Fayetteville;NC;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20211001NCNOD;10;1;2021;01-10-2021;Northern High School;0;1;1;0;Fall;Durham;NC;High;Football Field/Track;Outside on School Property;No;1;Drive-by Shooting;Random Shooting;15
20211001INBEI;10;1;2021;01-10-2021;Ben Davis High School;0;1;1;0;Fall;Indianapolis;IN;High;Football Field/Track;Outside on School Property;No;1;Illegal Activity;Victims Targeted;6
20210930TNCUM;9;30;2021;30-09-2021;Cummings Elementary School;0;1;1;0;Fall;Memphis;TN;K-8;Hallway;Inside School Building;Yes;1;Escalation of Dispute;Victims Targeted;1
20210930MSNEN;9;30;2021;30-09-2021;Newton Elementary School;0;1;1;0;Fall;Newton;MS;Elementary;Outside on School Property;Outside on School Property;Yes;1;Accidental;Random Shooting;1
20210929OHSHS;9;29;2021;29-09-2021;Shaker Heights Middle School;0;0;0;0;Fall;Shaker Heights;OH;Middle;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Neither;1
20210928MESOS;9;28;2021;28-09-2021;South Portland High School;0;1;1;0;Fall;South Portland;ME;High;Parking Lot;Outside on School Property;No;1;;Victims Targeted;
20210927ILCAC;9;27;2021;27-09-2021;Canterbury Elementary School;0;0;0;0;Fall;Crystal Lake;IL;Elementary;Playground;Outside on School Property;Yes;;;;
20210924VAESE;9;24;2021;24-09-2021;Essex High School;0;0;0;0;Fall;Essex;VA;High;Football Field/Track;Outside on School Property;No;10;Escalation of Dispute;Neither;10
20210924TNSTS;9;24;2021;24-09-2021;Stewarts Creek High School;0;0;0;0;Fall;Smyrna;TN;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Neither;
20210924MDWIB;9;24;2021;24-09-2021;Wildwood Elementary/Middle School;0;1;1;0;Fall;Baltimore;MD;K-8;Outside on School Property;Outside on School Property;No;1;;Victims Targeted;
20210924ALFAF;9;24;2021;24-09-2021;Fairfield High Preparatory School;0;1;1;0;Fall;Fairfield;AL;High;Parking Lot;Outside on School Property;No;1;Indiscriminate Shooting;Random Shooting;
20210923IDRIR;9;23;2021;23-09-2021;Rigby Middle School;0;0;0;0;Fall;Rigby;ID;Middle;Bathroom;Inside School Building;Yes;1;Suicide/Attempted;Victims Targeted;0
20210922NYSOB;9;22;2021;22-09-2021;South Shore High School;0;1;1;0;Fall;Brooklyn;NY;High;Front of School;Outside on School Property;Yes;1;;;
20210922CTLIN;9;22;2021;22-09-2021;Lincoln-Bassett Community School;0;0;0;0;Fall;New Haven;CT;Elementary;Off School Property;Outside on School Property;Yes;1;Drive-by Shooting;Neither;
20210921PAVAP;9;21;2021;21-09-2021;Vaux Big Picture High School;0;1;1;0;Fall;Philadelphia;PA;High;Front of School;Outside on School Property;Yes;1;;Victims Targeted;
20210921OHMIM;9;21;2021;21-09-2021;Middletown Preparatory and Fitness Academy;0;0;0;0;Fall;Middletown;OH;High;School Bus;School Bus;Yes;1;Intentional Property Damage;Neither;
20210921KSEAW;9;21;2021;21-09-2021;East High School;0;3;3;0;Fall;Wichita;KS;High;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Both;
20210921GAFRA;9;21;2021;21-09-2021;Fred A. Toomer Elementary School;0;0;0;0;Fall;Atlanta;GA;Elementary;Outside on School Property;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;
20210921FLLAL;9;21;2021;21-09-2021;Lake Asbury Elementary School;0;0;0;0;Fall;Lake Asbury;FL;Elementary;School Bus;School Bus;Yes;10;Intentional Property Damage;Neither;
20210920VAHEN;9;20;2021;20-09-2021;Heritage High School;0;2;2;0;Fall;Newport News;VA;High;Hallway;Inside School Building;Yes;1;Escalation of Dispute;Both;5
20210920OHEAC;9;20;2021;20-09-2021;Eastside Arts Academy;0;3;3;0;Fall;Cleveland;OH;Elementary;Playground;Outside on School Property;No;1;;;
20210918COWIC;9;18;2021;18-09-2021;Widefield High School;0;3;3;0;Fall;Colorado Springs;CO;High;Parking Lot;Outside on School Property;No;1;;Both;
20210917VAHEH;9;17;2021;17-09-2021;Hermitage High School;0;0;0;0;Fall;Henrico;VA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Neither;
20210917TNAUK;9;17;2021;17-09-2021;Austin-East High School;0;1;1;0;Fall;Knoxville;TN;High;Off School Property;Off School Property;No;1;;;
20210917PAWEP;9;17;2021;17-09-2021;West Philadelphia High School;0;2;2;0;Fall;Philadelphia;PA;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;;20
20210917NCPAW;9;17;2021;17-09-2021;Parkland High School;0;0;0;0;Fall;Winston-Salem;NC;High;Field (General);Outside on School Property;Yes;1;Escalation of Dispute;Random Shooting;
20210917GASWS;9;17;2021;17-09-2021;Swainsboro High School;0;0;0;0;Fall;Swainsboro;GA;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Neither;3
20210916WIORM;9;16;2021;16-09-2021;Orchard Ridge Elementary School;0;0;0;0;Fall;Madison;WI;Elementary;Beside Building;Outside on School Property;No;1;;;
20210916UTPRP;9;16;2021;16-09-2021;Provo High School;0;0;0;0;Fall;Provo;UT;High;Hallway;Inside School Building;Yes;1;Escalation of Dispute;Victims Targeted;0
20210916OHBEC;9;16;2021;16-09-2021;Beechcroft High School;0;0;0;0;Fall;Columbus;OH;High;Parking Lot;Outside on School Property;No;1;;Neither;7
20210915VASPS;9;15;2021;15-09-2021;Springfield Estates Elementary;0;0;0;0;Fall;Springfield;VA;Elementary;Inside School Building;Inside School Building;Yes;;;;
20210915KYMAL;9;15;2021;15-09-2021;Mary Todd Elementary School;0;1;1;0;Fall;Lexington;KY;Elementary;Parking Lot;Off School Property;No;1;;Victims Targeted;
20210915ILCEC;9;15;2021;15-09-2021;Centennial High School;0;0;0;0;Fall;Champaign;IL;High;Field (General);Outside on School Property;Yes;1;;;13
20210914TNLAL;9;14;2021;14-09-2021;La Vergne High School;0;0;0;0;Fall;La Vergne;TN;High;Parking Lot;Outside on School Property;Yes;1;;Random Shooting;3
20210914MOMCH;9;14;2021;14-09-2021;McNair Elementary School;0;0;0;0;Fall;Hazelwood;MO;Elementary;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;0
20210913SCEDC;9;13;2021;13-09-2021;Edwards Elementary School;0;1;1;0;Fall;Chesterfield County;SC;Elementary;Parking Lot;Outside on School Property;Yes;1;Domestic w/ Targeted Victim;Victims Targeted;1
20210910CONOA;9;10;2021;10-09-2021;North Area Athletic Complex;0;0;0;0;Fall;Arvada;CO;High;Parking Lot;Outside on School Property;No;1;Drive-by Shooting;Victims Targeted;4
20210910CASTP;9;10;2021;10-09-2021;Stratford School;0;0;0;0;Fall;Palo Alto;CA;Elementary;Playground;Outside on School Property;Yes;1;Indiscriminate Shooting;Random Shooting;1
20210909NCSHE;9;9;2021;09-09-2021;Sheep-Harney Elementary School;0;0;0;0;;Elizabeth City;NC;Elementary;Front of School;Outside on School Property;No;1;Intentional Property Damage;Random Shooting;
20210909MITRF;9;9;2021;09-09-2021;Tri-County Education Center;0;0;0;0;Fall;Ferndale;MI;06-dic;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Neither;1
20210909ILCHC;9;9;2021;09-09-2021;Champaign School Bus;0;1;1;0;Fall;Champaign;IL;Elementary;School Bus;School Bus;Yes;1;Drive-by Shooting;Both;
20210908MNPRB;9;9;2021;09-09-2021;Prairie Seeds Academy;0;1;1;0;Fall;Brooklyn Park;MN;High;Front of School;Off School Property;No;1;;Both;
20210908ILCEC;9;8;2021;08-09-2021;Centennial High School;0;0;0;0;Fall;Champaign;IL;High;Hallway;Inside School Building;Yes;1;Escalation of Dispute;Victims Targeted;0
20210907TNLAL;9;7;2021;07-09-2021;La Vergne High School;0;0;0;0;Fall;La Vergne;TN;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Random Shooting;3
20210907PAHAH;9;7;2021;07-09-2021;Harrisburg High School;0;0;0;0;Fall;Harrisburg;PA;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Neither;
20210907MAOMG;9;7;2021;07-09-2021;O’Maley Innovation Middle School;0;0;0;0;Fall;Gloucester;MA;Middle;Parking Lot;Outside on School Property;No;;Intentional Property Damage;Random Shooting;100
20210903NVDEL;9;3;2021;03-09-2021;Desert Oasis High School;0;0;0;0;Fall;Las Vegas;NV;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Neither;
20210903NCJUC;9;3;2021;03-09-2021;Julius Chambers High School;0;0;0;0;Fall;Charlotte;NC;High;Football Field/Track;Outside on School Property;No;1;;Neither;4
20210903CAMTH;9;3;2021;03-09-2021;Mt. Eden High School;0;0;0;0;Fall;Hayward;CA;High;Front of School;Outside on School Property;Yes;1;;Victims Targeted;
20210903CABUB;9;3;2021;03-09-2021;Buena Park School District Bus;0;0;0;1;Fall;Buena Park;CA;;School Bus;School Bus;Yes;1;Domestic w/ Targeted Victim;Victims Targeted;
20210902NMALA;9;2;2021;02-09-2021;Albuquerque Christ Lutheran Church and School;0;0;0;0;Fall;Albuquerque;NM;K-8;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;
20210902INWEG;9;2;2021;02-09-2021;West Side Leadership Academy;0;1;1;0;Fall;Gary;IN;High;School Bus;School Bus;Yes;1;Murder/Assassination;Victims Targeted;
